"Temporada","Liga","Equipo","Jugador","Posición","Valor.de.Mercado","URL.Perfil","URL.Rendimiento","Partidos","Goles","Asistencias","Amarillas","Segundas_Amarillas","Rojas","Minutos.Jugados"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Achraf Laâziri","Left-Back","€250k","https://www.transfermarkt.com/achraf-laaziri/profil/spieler/902862","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/902862/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","12","-","2","2 "," - "," 1","1.039'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Malo Gusto","Right-Back","€25.00m","https://www.transfermarkt.com/malo-gusto/profil/spieler/620322","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/620322/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","22","-","1","1 "," - "," -","1.633'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Saël Kumbedi","Right-Back","€12.00m","https://www.transfermarkt.com/sael-kumbedi/profil/spieler/951579","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/951579/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","30","-","3","9 "," - "," -","1.954'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Johann Lepenant","Defensive Midfield","€10.00m","https://www.transfermarkt.com/johann-lepenant/profil/spieler/585973","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/585973/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","34","1","2","4 "," - "," -","2.143'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Thiago Mendes","Defensive Midfield","€5.00m","https://www.transfermarkt.com/thiago-mendes/profil/spieler/135617","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/135617/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","34","1","1","3 "," - "," -","2.283'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Maxence Caqueret","Central Midfield","€25.00m","https://www.transfermarkt.com/maxence-caqueret/profil/spieler/395237","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/395237/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","40","4","7","2 "," - "," -","3.055'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Corentin Tolisso","Central Midfield","€14.00m","https://www.transfermarkt.com/corentin-tolisso/profil/spieler/190393","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/190393/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","34","1","2","4 "," - "," -","2.303'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Mohamed El Arouch","Central Midfield","€2.00m","https://www.transfermarkt.com/mohamed-el-arouch/profil/spieler/743533","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/743533/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","20","3","2","3 "," 1 "," -","1.346'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Romain Faivre","Right Midfield","€10.00m","https://www.transfermarkt.com/romain-faivre/profil/spieler/555076","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/555076/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","27","5","4","- "," - "," -","1.614'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Romain Faivre","Right Midfield","€10.00m","https://www.transfermarkt.com/romain-faivre/profil/spieler/555076","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/555076/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","27","5","4","- "," - "," -","1.614'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Lucas Paquetá","Attacking Midfield","€45.00m","https://www.transfermarkt.com/lucas-paqueta/profil/spieler/444523","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/444523/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","43","5","7","8 "," - "," -","3.127'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Lucas Paquetá","Attacking Midfield","€45.00m","https://www.transfermarkt.com/lucas-paqueta/profil/spieler/444523","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/444523/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","43","5","7","8 "," - "," -","3.127'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Rayan Cherki","Attacking Midfield","€30.00m","https://www.transfermarkt.com/rayan-cherki/profil/spieler/607223","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/607223/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","39","5","6","3 "," - "," -","2.311'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Houssem Aouar","Attacking Midfield","€13.00m","https://www.transfermarkt.com/houssem-aouar/profil/spieler/395693","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/395693/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","18","1","1","2 "," - "," -","571'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Jeff Reine-Adélaïde","Attacking Midfield","€5.00m","https://www.transfermarkt.com/jeff-reine-adelaide/profil/spieler/326300","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/326300/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","20","-","1","1 "," - "," -","556'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Jeff Reine-Adélaïde","Attacking Midfield","€5.00m","https://www.transfermarkt.com/jeff-reine-adelaide/profil/spieler/326300","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/326300/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","20","-","1","1 "," - "," -","556'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Djibrail Dib","Attacking Midfield","€150k","https://www.transfermarkt.com/djibrail-dib/profil/spieler/538969","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/538969/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","21","2","1","5 "," - "," -","1.000'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Bradley Barcola","Left Winger","€18.00m","https://www.transfermarkt.com/bradley-barcola/profil/spieler/708265","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/708265/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","35","7","10","5 "," - "," -","2.129'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Jeffinho","","Jeffinho","https://www.transfermarkt.com/jeffinho/profil/spieler/884072","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/884072/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","11","2","1","1 "," - "," -","498'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Tetê","Right Winger","€25.00m","https://www.transfermarkt.com/tete/profil/spieler/371256","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/371256/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","33","7","5","3 "," - "," -","2.108'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Tetê","Right Winger","€25.00m","https://www.transfermarkt.com/tete/profil/spieler/371256","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/371256/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","33","7","5","3 "," - "," -","2.108'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Alexandre Lacazette","Centre-Forward","€14.00m","https://www.transfermarkt.com/alexandre-lacazette/profil/spieler/93720","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/93720/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","39","31","6","3 "," - "," -","3.198'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Moussa Dembélé","Centre-Forward","€12.00m","https://www.transfermarkt.com/moussa-dembele/profil/spieler/229004","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/229004/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","28","3","1","1 "," - "," -","1.056'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Karl Toko Ekambi","Centre-Forward","€8.00m","https://www.transfermarkt.com/karl-toko-ekambi/profil/spieler/315110","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/315110/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","38","9","4","1 "," - "," -","2.506'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Karl Toko Ekambi","Centre-Forward","€8.00m","https://www.transfermarkt.com/karl-toko-ekambi/profil/spieler/315110","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/315110/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","38","9","4","1 "," - "," -","2.506'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Amin Sarr","Centre-Forward","€8.00m","https://www.transfermarkt.com/amin-sarr/profil/spieler/748382","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/748382/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","35","6","7","1 "," - "," -","2.369'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Amin Sarr","Centre-Forward","€8.00m","https://www.transfermarkt.com/amin-sarr/profil/spieler/748382","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/748382/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","35","6","7","1 "," - "," -","2.369'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Tino Kadewere","","Tino Kadewere","https://www.transfermarkt.com/tino-kadewere/profil/spieler/384060","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/384060/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","19","2","-","2 "," - "," -","701'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Tino Kadewere","","Tino Kadewere","https://www.transfermarkt.com/tino-kadewere/profil/spieler/384060","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/384060/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","19","2","-","2 "," - "," -","701'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Lyon","Sekou Lega","Centre-Forward","€150k","https://www.transfermarkt.com/sekou-lega/profil/spieler/744941","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/744941/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","25","10","2","3 "," - "," -","2.081'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Pau López","Goalkeeper","€14.00m","https://www.transfermarkt.com/pau-lopez/profil/spieler/286415","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/286415/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","42","-","3 / - / -","45",NA,NA,"3.765'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Rubén Blanco","Goalkeeper","€4.00m","https://www.transfermarkt.com/ruben-blanco/profil/spieler/199321","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/199321/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","7","-","- / - / -","6",NA,NA,"585'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Simon Ngapandouetnbu","Goalkeeper","€400k","https://www.transfermarkt.com/simon-ngapandouetnbu/profil/spieler/696600","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/696600/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","13","-","- / - / -","21",NA,NA,"1.148'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Chancel Mbemba","Centre-Back","€20.00m","https://www.transfermarkt.com/chancel-mbemba/profil/spieler/203348","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/203348/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","45","7","1","3 "," - "," 1","3.564'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Duje Caleta-Car","Centre-Back","€11.00m","https://www.transfermarkt.com/duje-caleta-car/profil/spieler/238266","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/238266/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","20","2","-","4 "," 1 "," -","1.472'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Duje Caleta-Car","Centre-Back","€11.00m","https://www.transfermarkt.com/duje-caleta-car/profil/spieler/238266","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/238266/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","20","2","-","4 "," 1 "," -","1.472'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Samuel Gigot","Centre-Back","€10.00m","https://www.transfermarkt.com/samuel-gigot/profil/spieler/276896","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/276896/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","33","2","2","3 "," 1 "," 1","2.316'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Leonardo Balerdi","Centre-Back","€10.00m","https://www.transfermarkt.com/leonardo-balerdi/profil/spieler/575998","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/575998/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","44","1","1","12 "," - "," 1","3.404'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Sead Kolasinac","Centre-Back","€8.00m","https://www.transfermarkt.com/sead-kolasinac/profil/spieler/94005","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/94005/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","41","4","1","3 "," - "," -","2.668'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Isaak Touré","Centre-Back","€6.00m","https://www.transfermarkt.com/isaak-toure/profil/spieler/708678","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/708678/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","25","1","-","4 "," 1 "," -","1.720'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Isaak Touré","Centre-Back","€6.00m","https://www.transfermarkt.com/isaak-toure/profil/spieler/708678","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/708678/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","25","1","-","4 "," 1 "," -","1.720'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Eric Bailly","Centre-Back","€5.00m","https://www.transfermarkt.com/eric-bailly/profil/spieler/286384","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/286384/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","23","-","-","3 "," - "," 1","859'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Yakine Said M'Madi","Centre-Back","€150k","https://www.transfermarkt.com/yakine-said-mmadi/profil/spieler/922488","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/922488/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","27","3","-","2 "," - "," -","2.258'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Nuno Tavares","Left-Back","€18.00m","https://www.transfermarkt.com/nuno-tavares/profil/spieler/535955","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/535955/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","39","6","-","7 "," - "," 1","3.044'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Emran Soglo","Left-Back","-","https://www.transfermarkt.com/emran-soglo/profil/spieler/913495","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/913495/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","29","2","-","1 "," - "," -","1.908'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Jonathan Clauss","Right-Back","€14.00m","https://www.transfermarkt.com/jonathan-clauss/profil/spieler/175639","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/175639/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","42","2","12","2 "," - "," -","3.229'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Issa Kaboré","Right-Back","€7.00m","https://www.transfermarkt.com/issa-kabore/profil/spieler/649452","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/649452/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","29","1","-","1 "," - "," -","1.230'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Pol Lirola","","Pol Lirola","https://www.transfermarkt.com/pol-lirola/profil/spieler/298975","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/298975/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","13","1","-","1 "," - "," -","645'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Pol Lirola","","Pol Lirola","https://www.transfermarkt.com/pol-lirola/profil/spieler/298975","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/298975/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","13","1","-","1 "," - "," -","645'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Pape Gueye","Defensive Midfield","€10.00m","https://www.transfermarkt.com/pape-gueye/profil/spieler/485963","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/485963/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","35","2","4","3 "," 2 "," 1","1.784'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Pape Gueye","Defensive Midfield","€10.00m","https://www.transfermarkt.com/pape-gueye/profil/spieler/485963","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/485963/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","35","2","4","3 "," 2 "," 1","1.784'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Bartuğ Elmaz","Defensive Midfield","€300k","https://www.transfermarkt.com/bartug-elmaz/profil/spieler/655895","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/655895/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","7","2","-","- "," - "," -","465'"
2022,"Ligue 1 Uber Eats (Francia)","Olympique Marseille","Raimane Daou","Defensive Midfield","-","https://www.transfermarkt.com/raimane-daou/profil/spieler/960655","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/960655/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","28","4","-","10 "," 1 "," 1","2.275'"
