"Unique_ID","Name_Detailed","Division","Nationality","Height","Age","Preferred_Foot","National_Team","Agility","Kicking","Jumping_Reach","Heading","Finishing","Dribbling","Balance","Anticipation","Aerial_Reach","Acceleration","One_On_Ones","Tackling","Stamina","Pace","Passing","Positioning","Strength","Vision","Scout_recommendation","Player_Status_Information_General","Continente","Preferred_Foot_dummy","National_Team_dummy","Europa","5_grandes_ligas"
85042905,"Nicolas Isimat-Mirin","Eredivisie","FRA",74,31,"Right","",11,2,15,15,6,8,16,14,1,12,4,12,9,12,11,13,14,12,"- -  -","","Europa",0,0,1,0
58104551,"Zelimkhan Bakaev","Russian Premier League","RUS",70,27,"Left","",13,2,9,8,10,12,12,11,2,14,2,8,12,14,11,8,10,12,"- -  -","Trn","Europa",1,0,1,0
80000968,"Cristian Gamboa","Bundesliga","CRC",69,33,"Right","Main",14,1,9,9,6,11,8,11,2,15,2,14,15,16,10,12,10,9,"- -  -","IPR","Norteamerica",0,1,0,1
33049957,"Fredrik Jensen","Bundesliga","FIN",72,26,"Right","Main",12,3,10,8,10,12,12,12,3,13,1,10,14,14,13,10,12,13,"- -  -","","Otros",0,1,0,1
67269422,"Jon Pacheco","Spanish First Division","ESP",72,22,"Left","",14,1,11,16,9,12,13,14,1,14,3,14,11,14,13,14,8,15,"- -  -","","Europa",1,0,1,1
19352592,"Pablo Roberto","Portuguese Premier League","BRA",72,23,"Right","",14,2,11,9,11,15,11,13,3,14,2,11,13,15,12,11,12,15,"- -  -","","Sudamerica",0,0,0,0
18100063,"Lazare Amani","Jupiler Pro League","CIV",68,25,"Right","Main",12,1,5,5,10,13,10,11,1,15,2,12,14,14,12,12,11,10,"- -  -","IPR","Africa",0,1,0,0
43096264,"Tommaso Augello","Italian Serie A","ITA",71,29,"Left","",13,3,10,6,8,12,12,13,3,13,2,12,15,14,13,11,13,12,"- -  -","","Europa",1,0,1,1
16202374,"Junior Adamu","Bundesliga","AUT",72,22,"Right","",14,2,12,12,12,12,11,12,2,16,1,7,12,15,10,6,12,10,"- -  -","","Europa",0,0,1,1
18077354,"Jordi Vanlerberghe","Jupiler Pro League","BEL",75,27,"Right","",10,1,15,14,10,10,14,12,1,12,3,16,14,11,10,11,14,12,"- -  -","Trn","Europa",0,0,1,0
16135875,"Sandi Lovrić","Italian Serie A","SVN",71,25,"Right","Main",13,2,13,9,9,13,12,12,3,13,3,11,14,13,13,11,12,13,"- -  -","","Europa",0,1,1,1
86060139,"José Cifuentes","cinch Premiership","ECU",69,24,"Right","Main",15,3,7,8,12,11,16,12,2,14,1,12,16,13,14,10,9,13,"- -  -","Trn","Sudamerica",0,1,0,0
61074608,"Greg Taylor","cinch Premiership","SCO",69,25,"Left","",12,3,8,12,4,13,12,13,1,14,2,13,15,13,13,14,11,14,"- -  -","","Europa",1,0,1,0
15085654,"Marco Tilio","cinch Premiership","AUS",64,22,"Left","Main",13,1,6,6,10,13,12,14,4,14,4,6,11,13,10,6,7,10,"- -  -","Trn","Asia",1,1,0,0
62215974,"Jaka Bijol","Italian Serie A","SVN",75,24,"Right","Main",11,1,16,18,9,8,15,13,2,12,1,13,13,12,11,13,16,9,"- -  -","Wnt","Europa",0,1,1,1
31041522,"Adam Hložek","Bundesliga","CZE",74,21,"Right","Main",12,1,13,13,12,13,14,11,3,14,3,7,12,15,12,6,14,12,"- -  -","Wnt","Europa",0,1,1,1
95036003,"Chumi","Spanish First Division","ESP",73,24,"Right","",11,1,14,13,6,7,12,13,1,12,2,13,13,13,12,14,13,12,"- -  -","","Europa",0,0,1,1
92018444,"Dominique Heintz","Bundesliga","GER",74,30,"Left","",9,1,14,13,6,8,14,13,2,11,1,13,12,12,12,14,15,12,"- -  -","","Europa",1,0,1,1
86031832,"Mikel Villanueva","Portuguese Premier League","VEN",76,30,"Left","Main",10,3,17,11,8,12,13,15,1,11,2,10,13,10,12,13,16,12,"- -  -","","Sudamerica",1,1,0,0
28121568,"Anthony Elanga","English Premier Division","SWE",71,21,"Right","Main",14,2,10,7,13,14,11,9,1,18,2,6,14,18,10,8,13,6,"- -  -","","Europa",0,1,1,1
28116557,"Arnau Puigmal","Spanish First Division","ESP",69,22,"Right","",13,3,8,5,13,11,12,11,2,13,3,8,13,12,15,8,12,14,"- -  -","Trn","Europa",0,0,1,1
18087914,"Mile Svilar","Italian Serie A","SRB",74,24,"Right","",14,14,15,9,2,1,11,11,13,14,13,3,11,13,12,10,13,9,"- -  -","","Europa",0,0,1,1
19371032,"Lázaro","Spanish First Division","BRA",71,21,"Right","",13,1,11,12,12,14,11,13,3,12,1,5,13,13,14,8,11,14,"- -  -","Trn","Sudamerica",0,0,0,1
85080017,"Nuke Mfulu","Spanish First Division","COD",72,29,"Right","",15,1,11,12,5,10,12,12,3,13,3,15,15,12,11,14,15,9,"- -  -","","Otros",0,0,0,1
2000105641,"Adu Ares","Spanish First Division","ESP",72,21,"Right","",13,2,11,10,13,12,7,11,1,15,3,8,12,15,12,12,11,12,"- -  -","","Europa",0,0,1,1
53138885,"Erik Botheim","Italian Serie A","NOR",72,23,"Left","",12,3,13,14,12,12,14,12,3,11,1,7,13,11,14,6,13,13,"- -  -","Trn","Europa",1,0,1,1
95078288,"Jesús Vázquez","Spanish First Division","ESP",72,20,"Left","U21",13,1,11,7,9,12,13,13,3,14,2,12,13,14,11,11,12,11,"- -  -","","Europa",1,1,1,1
67192427,"Aarón Escandell","Spanish First Division","ESP",74,27,"Right","",13,13,12,5,2,1,9,16,14,9,14,2,11,8,13,12,12,11,"- -  -","","Europa",0,0,1,1
37056071,"Armando Obispo","Eredivisie","NED",73,24,"Left","",12,3,14,15,5,9,13,12,1,12,1,13,16,13,12,12,13,13,"- -  -","Inj","Europa",1,0,1,0
91195878,"Luca Netz","Bundesliga","GER",72,20,"Left","",13,2,11,9,8,12,12,12,1,14,2,11,14,15,12,10,12,12,"- -  -","","Europa",1,0,1,1
67245229,"Javi Hernández","Spanish First Division","ESP",71,25,"Left","",11,2,12,11,11,10,12,12,4,14,3,11,14,14,9,11,10,11,"- -  -","","Europa",1,0,1,1
76063258,"Jhon Durán","English Premier Division","COL",73,19,"Left","U23",14,3,14,12,14,12,11,13,1,14,1,5,13,14,11,9,15,11,"- -  -","","Sudamerica",1,1,0,1
76040881,"Óscar Estupiñán","Ligue 1 Uber Eats","COL",72,26,"Left","",13,3,12,13,14,12,15,15,2,12,1,4,11,13,10,6,14,11,"- -  -","Trn","Sudamerica",1,0,0,0
67260201,"Oier Zarraga","Italian Serie A","ESP",69,24,"Right","",13,2,8,14,10,12,12,12,2,14,3,11,13,14,13,13,13,12,"- -  -","","Europa",0,0,1,1
62076386,"Saša Zdjelar","Russian Premier League","SRB",72,28,"Right","",12,3,11,10,6,9,14,15,2,13,3,12,16,13,13,14,10,10,"- -  -","","Europa",0,0,1,0
55082360,"Emmanuel Boateng","Portuguese Premier League","GHA",69,27,"Right","",15,1,11,12,12,12,9,13,2,16,4,7,12,15,10,6,10,10,"- -  -","","Africa",0,0,0,0
13171659,"Nicolas Moumi Ngamaleu","Russian Premier League","CMR",71,29,"Right","",15,3,10,9,12,12,11,11,2,14,1,8,14,14,11,9,10,13,"- -  -","","Africa",0,0,0,0
19061519,"Dener","Portuguese Premier League","BRA",73,31,"Right","",13,2,13,15,11,11,12,11,2,14,4,9,12,13,15,10,10,15,"- -  -","","Sudamerica",0,0,0,0
91143866,"Aymen Barkok","Bundesliga","MAR",74,25,"Right","",15,2,12,8,8,14,12,11,3,13,3,11,15,14,13,9,11,13,"- -  -","Trn","Africa",0,0,0,1
49052213,"Robert Navarro","Spanish First Division","ESP",70,21,"Right","",14,3,9,6,9,15,14,12,3,15,3,7,12,14,13,6,11,14,"- -  -","","Europa",0,0,1,1
67278450,"Ricard Sánchez","Spanish First Division","ESP",69,23,"Right","",13,3,9,9,8,12,13,12,3,14,2,12,13,13,9,11,11,12,"- -  -","Wnt","Europa",0,0,1,1
67245889,"Álex Suárez","Spanish First Division","ESP",71,30,"Right","",12,2,13,13,8,8,12,13,3,11,3,15,15,13,9,12,14,7,"- -  -","","Europa",0,0,1,1
2000008568,"Williot Swedberg","Spanish First Division","SWE",73,19,"Right","",12,3,12,14,13,12,10,14,1,12,1,8,11,12,12,12,8,12,"- -  -","","Europa",0,0,1,1
83335576,"Pedro Malheiro","Portuguese Premier League","POR",70,22,"Right","",13,2,8,10,11,14,12,14,3,14,1,16,14,14,13,10,10,13,"- -  -","Wnt","Europa",0,0,1,0
91145128,"Ajdin Hrustić","Italian Serie A","AUS",72,27,"Left","Main",12,3,13,12,8,12,12,11,3,12,2,6,11,11,13,8,12,11,"- -  -","Trn","Asia",1,1,0,1
19352610,"Rodrigo Muniz","English Premier Division","BRA",73,22,"Right","",13,1,14,14,13,13,11,14,3,13,3,7,11,14,13,7,11,12,"- -  -","","Sudamerica",0,0,0,1
83191209,"Tomás Ribeiro","Portuguese Premier League","POR",73,24,"Left","",12,2,13,11,8,10,14,15,3,12,1,12,13,12,11,13,13,12,"- -  -","","Europa",1,0,1,0
42017841,"Eli Dasa","Russian Premier League","ISR",70,30,"Right","",14,3,10,10,7,11,11,12,2,13,2,12,14,14,13,11,10,13,"- -  -","Inj","Africa",0,0,0,0
76043519,"Mateo Cassierra","Russian Premier League","COL",73,26,"Right","",13,3,12,14,15,12,13,15,3,13,3,5,13,13,13,5,12,10,"- -  -","","Sudamerica",0,0,0,0
45111868,"Ayase Ueda","Eredivisie","JPN",72,25,"Right","",11,3,14,16,13,11,14,13,3,13,3,5,14,13,10,5,13,12,"- -  -","Inj","Asia",0,0,0,0
49048461,"Lucien Agoumé","Italian Serie A","FRA",73,21,"Right","",13,3,13,12,9,12,13,12,1,12,3,13,15,13,13,12,14,14,"- -  -","Trn","Europa",0,0,1,1
25055110,"Ondřej Lingr","Eredivisie","CZE",69,24,"Right","Main",14,1,10,14,14,16,14,13,3,14,2,7,15,13,12,10,12,11,"- -  -","","Europa",0,1,1,0
43112998,"Emmanuel Gyasi","Italian Serie A","GHA",72,29,"Right","",13,3,10,11,11,13,12,12,2,13,2,8,14,14,14,8,12,13,"- -  -","","Africa",0,0,0,1
62124086,"Srđan Babić","Russian Premier League","SRB",77,27,"Left","",12,1,16,13,7,7,13,14,3,10,3,13,13,11,12,13,15,11,"- -  -","","Europa",1,0,1,0
78081773,"Carlos Benavídez","Spanish First Division","URU",73,25,"Right","",11,3,14,14,10,10,13,12,3,11,1,12,15,13,11,14,14,12,"- -  -","","Sudamerica",0,0,0,1
91105896,"Klaus Gjasula","Bundesliga","ALB",75,33,"Right","Main",8,1,14,13,6,8,15,13,3,9,2,16,12,11,12,13,14,11,"- -  -","","Europa",0,1,1,1
864168,"Patrick van Aanholt","Eredivisie","NED",69,33,"Left","",14,2,9,9,10,11,14,11,2,15,1,12,15,15,11,12,13,10,"- -  -","","Europa",1,0,1,0
61058341,"John Souttar","cinch Premiership","SCO",73,26,"Right","Main",11,2,14,16,8,12,12,14,3,12,1,13,13,13,13,12,14,13,"- -  -","","Europa",0,1,1,0
2000065899,"Unai Gómez","Spanish First Division","ESP",72,20,"Left","",14,2,9,9,12,10,10,9,2,14,2,11,10,14,14,11,7,14,"- -  -","","Europa",1,0,1,1
83261445,"Filipe Relvas","Portuguese Premier League","POR",76,23,"Left","",11,2,16,18,6,6,13,16,2,11,3,14,13,11,12,14,14,10,"- -  -","","Europa",1,0,1,0
2000053956,"Abde","Spanish First Division","ALG",69,25,"Right","",13,3,10,7,12,12,10,14,2,13,3,7,12,14,10,8,9,11,"- -  -","","Africa",0,0,0,1
7451366,"Iván Cuéllar","Spanish First Division","ESP",74,39,"Left","",12,13,14,8,7,12,7,12,12,12,13,10,12,11,12,13,11,13,"- -  -","","Europa",1,0,1,1
55061773,"Wilson Manafá","Spanish First Division","POR",70,29,"Right","",13,3,8,7,7,12,11,11,2,15,2,11,12,14,11,10,11,10,"- -  -","Inj","Europa",0,0,1,1
2000015032,"Kaiky","Spanish First Division","BRA",73,19,"Right","U20",12,2,14,13,9,9,11,13,3,12,4,14,13,12,13,13,13,14,"- -  -","Trn","Sudamerica",0,1,0,1
27010766,"Victor Pálsson","Jupiler Pro League","ISL",73,32,"Right","Main",9,1,13,14,8,8,14,12,2,12,3,15,15,15,12,13,15,10,"- -  -","","Otros",0,1,0,0
53166991,"Emil Ceïde","Italian Serie A","NOR",72,22,"Right","",16,3,5,5,7,15,12,6,2,16,3,4,13,15,13,5,8,12,"- -  -","Wnt","Europa",0,0,1,1
22028022,"Kristiyan Malinov","Jupiler Pro League","BUL",67,29,"Right","",16,2,5,5,9,11,10,12,2,13,1,14,16,12,11,12,8,11,"- -  -","","Europa",0,0,1,0
55070267,"André Ferreira","Spanish First Division","POR",76,27,"Right","",14,13,15,7,3,3,10,11,15,12,12,1,12,11,11,13,11,11,"- -  -","Trn","Europa",0,0,1,1
45109770,"Daiki Hashioka","Jupiler Pro League","JPN",72,24,"Right","",13,1,11,10,8,10,11,12,2,14,4,12,14,14,11,11,11,8,"- -  -","Trn","Asia",0,0,0,0
25022748,"Tomáš Koubek","Bundesliga","CZE",78,31,"Right","Main",16,10,17,2,1,5,12,12,15,8,14,8,8,9,9,13,16,8,"- -  -","Frt","Europa",0,1,1,1
2000082463,"Jon Karrikaburu","Spanish First Division","ESP",72,20,"Right","U21",13,1,10,13,14,12,9,14,3,12,3,5,12,14,9,7,10,10,"- -  -","Trn","Europa",0,1,1,1
45111315,"Yuki Soma","Portuguese Premier League","JPN",65,26,"Right","",13,2,5,7,11,14,14,8,3,13,1,6,13,14,13,8,7,12,"- -  -","","Asia",0,0,0,0
28121435,"Owen Beck","cinch Premiership","WAL",71,21,"Left","Main",13,2,10,7,11,14,13,12,3,14,3,11,13,14,11,10,9,10,"- -  -","Trn","Europa",1,1,1,0
18111314,"Ken Nkuba","Jupiler Pro League","BEL",70,21,"Right","",13,2,10,8,10,13,10,9,2,15,1,10,12,14,9,8,11,9,"- -  -","Inj","Europa",0,0,1,0
37017526,"Jens Toornstra","Eredivisie","NED",70,34,"Right","",9,3,9,8,9,12,13,14,3,10,1,7,11,11,14,8,10,14,"- -  -","","Europa",0,0,1,0
14250859,"Giuliano Simeone","Spanish First Division","ARG",71,21,"Right","",12,2,9,11,14,12,12,13,3,14,3,8,14,13,10,7,11,9,"- -  -","Inj","Sudamerica",0,0,0,1
84154025,"Leonidas Stergiou","Bundesliga","SUI",71,21,"Right","",13,1,11,12,4,10,13,14,1,14,2,14,14,14,12,12,12,11,"- -  -","","Europa",0,0,1,1
67246382,"Álex Sola","Spanish First Division","ESP",70,24,"Right","",14,2,9,8,9,13,10,11,3,14,1,11,12,15,10,10,10,11,"- -  -","","Europa",0,0,1,1
67246380,"Xeber Alkain","Spanish First Division","ESP",69,26,"Right","",14,3,10,7,12,12,13,13,3,14,3,9,12,14,11,8,8,11,"- -  -","","Europa",0,0,1,1
98034811,"Jordan Lotomba","Ligue 1 Uber Eats","SUI",70,24,"Right","Main",14,3,9,7,8,13,8,13,1,14,1,13,14,13,11,12,9,9,"- -  -","Wnt","Europa",0,1,1,0
2000054276,"Raúl Torrente","Spanish First Division","ESP",76,22,"Left","",12,2,18,13,8,7,12,13,2,11,2,16,12,12,16,16,7,10,"- -  -","","Europa",1,0,1,1
67082063,"José Mari","Spanish First Division","ESP",71,35,"Right","",11,1,10,10,7,10,12,13,3,8,3,12,8,7,14,15,9,16,"- -  -","","Europa",0,0,1,1
67157152,"Mariano","Spanish First Division","DOM",71,30,"Right","",11,2,13,15,13,11,13,12,3,14,2,5,12,14,12,8,14,8,"- -  -","","Otros",0,0,0,1
43426109,"Mattia Viti","Italian Serie A","ITA",75,21,"Left","",12,3,14,14,6,10,13,13,3,12,4,13,14,12,14,13,13,11,"- -  -","","Europa",1,0,1,1
91100532,"Philipp Hofmann","Bundesliga","GER",77,30,"Left","",11,3,17,16,12,10,16,12,3,11,1,7,14,12,11,7,17,11,"- -  -","","Europa",1,0,1,1
61039990,"Martin Boyle","cinch Premiership","AUS",68,30,"Right","",12,1,5,6,12,12,13,10,1,15,1,6,13,16,9,10,12,9,"- -  -","","Asia",0,0,0,0
49046391,"Niels Nkounkou","Bundesliga","FRA",72,22,"Left","",14,1,10,10,10,15,12,12,1,16,2,13,14,16,11,9,11,11,"- -  -","","Europa",1,0,1,1
168288,"Robin Pröpper","Eredivisie","NED",75,29,"Right","",12,1,14,15,8,12,14,11,2,11,1,12,14,12,12,14,12,10,"- -  -","","Europa",0,0,1,0
49048372,"Quentin Merlin","Ligue 1 Uber Eats","FRA",69,21,"Left","U21",12,2,8,8,11,13,14,12,1,12,1,12,14,12,13,11,11,14,"- -  -","Trn","Europa",1,1,1,0
211504,"Florian Miguel","Jupiler Pro League","FRA",70,27,"Left","",12,3,10,12,7,10,12,12,4,11,2,13,13,13,12,12,14,12,"- -  -","","Europa",1,0,1,0
211515,"Baptiste Santamaria","Ligue 1 Uber Eats","FRA",72,28,"Right","",12,4,11,12,10,13,13,13,3,12,2,13,16,12,15,10,12,15,"- -  -","","Europa",0,0,1,0
91018467,"Christian Groß","Bundesliga","GER",72,34,"Right","",9,2,12,13,7,11,15,13,2,10,4,15,15,12,13,15,13,11,"- -  -","","Europa",0,0,1,1
19409448,"Vanderson","Ligue 1 Uber Eats","BRA",71,22,"Right","",15,3,8,10,10,14,13,13,1,15,3,13,15,15,14,10,11,14,"- -  -","","Sudamerica",0,0,0,0
49048599,"Joris Chotard","Ligue 1 Uber Eats","FRA",70,21,"Right","",14,2,12,10,6,12,14,14,1,14,3,14,13,14,15,13,14,12,"- -  -","","Europa",0,0,1,0
91014816,"Mark Uth","Bundesliga","GER",73,32,"Left","",13,2,11,12,12,13,13,13,1,12,2,8,12,13,14,8,11,14,"- -  -","Inj","Europa",1,0,1,1
49056282,"Bradley Barcola","Ligue 1 Uber Eats","FRA",73,21,"Right","",15,1,13,11,12,14,12,12,3,17,3,5,12,16,13,9,10,12,"- -  -","","Europa",0,0,1,0
744635,"Ricardo Batista","Portuguese Premier League","ANG",76,36,"Left","",13,10,13,8,2,1,12,14,14,11,15,1,12,10,8,13,13,11,"- -  -","","Otros",1,0,0,0
18104192,"Nicolas Raskin","cinch Premiership","BEL",70,22,"Right","",12,1,9,6,9,13,10,14,1,14,2,14,10,13,14,8,11,14,"- -  -","Inj","Europa",0,0,1,0
18104985,"Edon Zhegrova","Ligue 1 Uber Eats","KOS",71,24,"Left","Main",16,2,7,4,13,16,14,14,1,15,1,6,12,16,14,5,8,11,"- -  -","Wnt","Europa",1,1,1,0
49061868,"Elye Wahi","Ligue 1 Uber Eats","FRA",71,20,"Right","U21",13,2,11,12,16,14,12,12,1,15,2,6,13,16,11,8,14,11,"- -  -","","Europa",0,1,1,0
860972,"Jonathan de Guzmán","Eredivisie","NED",68,36,"Right","",11,3,10,10,10,10,10,12,3,11,2,10,12,11,13,12,9,14,"- -  -","Wnt","Europa",0,0,1,0
53146811,"Hugo Vetlesen","Jupiler Pro League","NOR",69,23,"Right","",14,1,7,6,13,14,11,14,3,13,1,10,15,13,13,12,9,13,"- -  -","","Europa",0,0,1,0
53161610,"Marcus Holmgren Pedersen","Italian Serie A","NOR",72,23,"Right","",14,2,10,7,7,13,8,9,3,16,3,13,15,17,13,11,8,10,"- -  -","","Europa",0,0,1,1
18106037,"Anass Zaroury","English Premier Division","MAR",71,22,"Right","",14,2,9,5,12,14,10,13,1,15,1,5,11,14,13,8,8,11,"- -  -","Trn","Africa",0,0,0,1
55009985,"André André","Portuguese Premier League","POR",69,34,"Right","",12,2,9,8,10,12,14,12,2,10,1,13,11,11,13,13,10,13,"- -  -","Lst","Europa",0,0,1,0
55012998,"Ivo Pinto","Eredivisie","POR",72,33,"Right","",11,2,13,11,3,12,11,13,2,13,1,10,13,14,11,11,11,12,"- -  -","","Europa",0,0,1,0
55028148,"Josué Sá","Portuguese Premier League","POR",73,31,"Right","",11,3,13,13,7,8,13,13,1,11,1,12,12,11,12,14,13,12,"- -  -","","Europa",0,0,1,0
58020907,"Yury Gazinskiy","Russian Premier League","RUS",72,34,"Right","",10,2,11,10,10,11,10,15,3,10,3,11,10,10,13,13,11,14,"- -  -","Inj","Europa",0,0,1,0
18107452,"Marco Kana","Jupiler Pro League","BEL",72,21,"Right","U21",12,3,10,12,8,13,10,13,1,13,2,14,10,13,14,11,13,12,"- -  -","","Europa",0,1,1,0
85141637,"Irvin Cardona","Bundesliga","FRA",73,26,"Right","",12,1,12,12,11,11,12,12,1,15,1,7,12,17,11,7,12,11,"- -  -","Trn","Europa",0,0,1,1
67153634,"Omar Mascarell","Spanish First Division","ESP",71,30,"Right","",13,1,9,6,8,11,15,15,4,9,3,13,16,11,14,14,13,12,"- -  -","","Europa",0,0,1,1
67211745,"Javi Ontiveros","Spanish First Division","ESP",67,26,"Right","",14,3,5,6,12,14,15,12,3,14,4,7,13,14,14,7,6,14,"- -  -","Wnt","Europa",0,0,1,1
5128651,"Jay Rodriguez","English Premier Division","ENG",73,34,"Right","",12,3,13,13,13,12,11,13,3,12,2,10,13,12,12,8,13,13,"- -  -","","Europa",0,0,1,1
5131045,"Vito Mannone","Ligue 1 Uber Eats","ITA",74,35,"Right","",13,10,15,8,3,3,11,10,14,10,13,2,11,9,10,13,15,8,"- -  -","","Europa",0,0,1,0
5204716,"David Marshall","cinch Premiership","SCO",75,38,"Right","",14,9,14,6,3,5,14,13,12,9,11,3,14,8,9,12,15,7,"- -  -","","Europa",0,0,1,0
67211796,"Cristo","Portuguese Premier League","ESP",70,25,"Right","",16,1,6,7,13,16,13,11,2,14,2,7,14,13,13,6,14,14,"- -  -","","Europa",0,0,1,0
67228278,"Eric Curbelo","Spanish First Division","ESP",71,29,"Right","",11,2,11,13,8,8,11,14,2,12,1,13,14,14,9,13,12,8,"- -  -","","Europa",0,0,1,1
67246343,"Cristian Rivero","Spanish First Division","ESP",74,25,"Right","",14,14,11,1,2,2,10,13,14,9,7,1,9,11,11,12,5,9,"- -  -","","Europa",0,0,1,1
67246344,"Álex Centelles","Spanish First Division","ESP",73,24,"Left","",13,2,13,8,5,13,14,10,4,14,1,10,13,14,13,10,11,13,"- -  -","Wnt","Europa",1,0,1,1
67258408,"Mateu Morey","Bundesliga","ESP",68,23,"Right","",13,2,6,6,7,13,12,12,3,13,2,12,13,12,14,11,10,13,"- -  -","Inj","Europa",0,0,1,1
67272136,"Ferran Jutglà","Jupiler Pro League","ESP",69,24,"Right","",15,3,10,12,15,12,13,12,3,14,3,9,12,14,13,10,12,10,"- -  -","","Europa",0,0,1,0
67277835,"Beñat Prados","Spanish First Division","ESP",71,22,"Right","",12,1,10,11,8,12,10,12,3,13,1,11,12,13,14,14,12,14,"- -  -","Wnt","Europa",0,0,1,1
67279753,"Ilaix Moriba","Bundesliga","GUI",73,20,"Right","Main",13,2,12,12,10,14,14,11,3,12,3,13,13,13,13,10,12,13,"- -  -","Trn","Otros",0,1,0,1
93122985,"Amin Sarr","Bundesliga","SWE",74,22,"Right","",13,1,14,10,12,13,13,12,2,15,2,7,12,15,10,7,13,9,"- -  -","","Europa",0,0,1,1
70138807,"Youssouf Ndayishimiye","Ligue 1 Uber Eats","BDI",74,24,"Right","Main",13,1,14,12,6,11,16,12,4,13,2,13,15,11,14,14,15,15,"- -  -","","Otros",0,1,0,0
62175134,"Njegoš Petrović","Spanish First Division","SRB",73,24,"Right","",13,3,13,10,8,10,12,11,2,14,2,12,12,13,12,12,13,12,"- -  -","Trn","Europa",0,0,1,1
62097738,"Igor Vujačić","Russian Premier League","MNE",74,29,"Right","Main",11,1,16,13,6,7,14,14,1,12,2,13,13,12,10,13,14,10,"- -  -","","Otros",0,1,0,0
62075821,"Aleksandar Radovanović","Jupiler Pro League","SRB",74,29,"Left","",11,3,13,14,7,8,11,12,2,10,2,14,13,11,10,13,14,10,"- -  -","Trn","Europa",1,0,1,0
72052139,"Sam Vines","Jupiler Pro League","USA",70,24,"Left","",13,8,7,10,6,10,13,11,1,14,1,13,14,13,12,12,10,9,"- -  -","Trn","Norteamerica",1,0,0,0
76040911,"Jorge Carrascal","Russian Premier League","COL",70,25,"Right","",16,1,8,7,11,16,11,11,1,14,2,7,13,13,13,8,8,14,"- -  -","","Sudamerica",0,0,0,0
18111494,"Arne Engels","Bundesliga","BEL",73,20,"Right","U21",12,2,11,9,9,12,12,11,1,13,3,10,15,13,13,10,11,12,"- -  -","","Europa",0,1,1,1
76047487,"Carlos Cuesta","Jupiler Pro League","COL",70,24,"Right","",12,4,14,14,8,11,12,13,1,12,3,12,12,13,14,13,13,13,"- -  -","Wnt","Sudamerica",0,0,0,0
78091927,"Franco Israel","Portuguese Premier League","URU",75,23,"Right","",14,13,13,8,1,3,12,10,12,12,12,2,15,13,10,10,14,10,"- -  -","","Sudamerica",0,0,0,0
78095389,"Facundo Pellistri","English Premier Division","URU",69,21,"Right","",14,1,7,4,10,15,13,10,3,16,3,8,14,14,12,8,7,10,"- -  -","Trn","Sudamerica",0,0,0,1
78097218,"Martín Satriano","Ligue 1 Uber Eats","URU",74,22,"Right","U23",13,4,15,15,13,12,14,14,3,12,3,7,15,12,11,9,13,11,"- -  -","","Sudamerica",0,1,0,0
24057195,"Hrvoje Smolčić","Bundesliga","CRO",72,23,"Left","",11,1,15,16,6,10,13,13,3,11,3,13,12,12,12,13,15,11,"- -  -","","Europa",1,0,1,1
61078132,"Lewis Ferguson","Italian Serie A","SCO",71,24,"Right","",13,2,12,14,12,12,14,13,2,13,3,14,18,13,15,14,15,11,"- -  -","nEU","Europa",0,0,1,1
85084448,"Florent Mollet","Ligue 1 Uber Eats","FRA",67,31,"Right","",12,2,6,7,12,11,12,12,1,12,3,9,13,12,14,9,10,14,"- -  -","","Europa",0,0,1,0
83228369,"Alexandre Penetra","Eredivisie","POR",72,22,"Right","",13,3,12,15,8,8,11,14,2,12,1,13,13,12,13,14,12,12,"- -  -","","Europa",0,0,1,0
85075725,"Gaëtan Laborde","Ligue 1 Uber Eats","FRA",71,29,"Left","",12,2,15,16,15,13,14,14,2,12,1,4,17,12,14,8,14,13,"- -  -","","Europa",1,0,1,0
58123738,"Matvey Safonov","Russian Premier League","RUS",76,24,"Right","",13,13,16,2,2,3,12,13,14,11,12,2,10,12,10,13,15,12,"- -  -","","Europa",0,0,1,0
98033710,"Eray Cömert","Ligue 1 Uber Eats","SUI",72,25,"Right","",12,2,12,13,6,11,13,14,4,11,1,15,15,12,13,12,13,11,"- -  -","","Europa",0,0,1,0
98040298,"Stefan Knežević","Jupiler Pro League","SUI",74,26,"Right","",11,1,15,12,4,6,13,12,3,12,1,15,13,12,10,12,13,8,"- -  -","","Europa",0,0,1,0
2000006280,"Mohamed-Ali Cho","Spanish First Division","FRA",72,19,"Left","U21",14,3,11,11,11,13,11,10,1,15,2,7,13,14,11,9,10,11,"- -  -","Trn","Europa",1,1,1,1
2000015266,"Jordan Bos","Jupiler Pro League","AUS",71,20,"Left","Main",9,1,10,12,5,12,16,13,3,11,2,15,14,9,13,9,9,10,"- -  -","IPR","Asia",1,1,0,0
2000019708,"Hugo Larsson","Bundesliga","SWE",74,19,"Right","U21",13,3,12,8,9,12,12,13,2,14,2,11,16,13,13,11,11,12,"- -  -","","Europa",0,1,1,1
27045629,"Philip Zinckernagel","Jupiler Pro League","DEN",69,28,"Right","",13,1,8,8,12,13,12,12,3,13,1,8,12,14,13,8,10,13,"- -  -","","Europa",0,0,1,0
2000023588,"Michael Kayode","Italian Serie A","ITA",70,19,"Right","U21",14,3,12,13,9,13,15,12,1,15,1,15,14,14,13,13,13,11,"- -  -","","Europa",0,1,1,1
